_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
33d94fe5-e018-4074-8309-465b5ee43137,GAC001,Adaptação curricular,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,0,Não,Sim,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
d772a7e1-4313-440e-95a3-0f33c63ac9c2,GAC002,Adaptação curricular,2,30,52-FÍSICA - REALEZA - 2013,0,Não,Sim,Realeza,3101,1152572,FÍSICA,NOTURNO,Não,Sim,2021-08-19
8b162056-7437-460f-88c5-abbb16548589,GAC003,Adaptação curricular,3,45,52-FÍSICA - REALEZA - 2013,0,Não,Sim,Realeza,3101,1152572,FÍSICA,NOTURNO,Não,Sim,2021-08-19
92ecff2f-6b1f-43a2-bfde-df08fda1540e,GAC008,Adaptação curricular,4,60,71-MEDICINA - CHAPECÓ - 2015,0,Não,Sim,Chapecó,1411,1193759,MEDICINA,INTEGRAL,Sim,Sim,2021-08-19
f2d99e6d-a533-490d-b649-98bd7b1bf6b8,GCA001,Introdução à engenharia de alimentos,3,45,75-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2016,1,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Sim,Sim,2021-08-19
381e900d-285a-46a5-a180-872658b43e74,GCA001,Introdução à engenharia de alimentos,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,1,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
14580b83-5f4b-4bf3-aa05-6b859e2e07d9,GCA002,Introdução à agronomia,2,30,32-AGRONOMIA - CERRO LARGO - 2010,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
3b9c0a0b-b04e-4e8b-988c-de6c24b7abf3,GCA002,Introdução à agronomia,2,30,77-AGRONOMIA - CERRO LARGO - 2017,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
493531f1-67f8-4d2e-99cc-b058492330f7,GCA002,Introdução à agronomia,2,30,5-AGRONOMIA - CHAPECÓ - 2010,1,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
75ab07fb-28ee-4f9f-9180-4c4f5073e11f,GCA003,Aquicultura geral I,2,30,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,1,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
1ef8e972-2b08-4ad5-aa36-b9ada33b5a33,GCA003,Aquicultura geral I,2,30,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
cbb46dc8-9958-4865-994c-c958b875f6e9,GCA004,Aquicultura geral II,2,30,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
94a85437-a766-40e7-949b-d375cf7271d4,GCA004,Aquicultura geral II,2,30,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,2,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
7c13125b-a4cb-4359-9ed0-aa5a91e73d48,GCA005,Agroecossistemas I,2,30,46-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2012,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Não,Sim,2021-08-19
29464f06-9cc6-4edf-9ceb-acd257e4fdd8,GCA005,Agroecossistemas I,2,30,33-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - CERRO LARGO - 2010/1,2,Sim,Não,Cerro Largo,4520,5000386,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2021-08-19
075015ce-cd3d-496f-a4d5-c2e499de1a5e,GCA005,Agroecossistemas I,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2021-08-19
fd356f19-d966-45df-98a5-84e2e9bbd83d,GCA005,Agroecossistemas I,2,30,23-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - LARANJEIRAS DO SUL - 2010/1,3,Sim,Não,Laranjeiras do Sul,2521,5000387,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2021-08-19
19d3a8c1-ebe2-4d62-8d2e-29dc31a78855,GCA006,Introdução à medicina veterinária,2,30,28-MEDICINA VETERINÁRIA - REALEZA - 2010,1,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
5611a350-3937-4068-839a-f8f84ae74e5c,GCA007,Introdução à produção animal,2,30,28-MEDICINA VETERINÁRIA - REALEZA - 2010,2,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
51ac30e2-63e2-4a4e-bce8-7b2b1f902810,GCA010,Agroecossistemas II,4,60,23-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - LARANJEIRAS DO SUL - 2010/1,3,Sim,Não,Laranjeiras do Sul,2521,5000387,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2021-08-19
ad6df528-bf65-47fa-bf9e-e5f48bad481f,GCA010,Agroecossistemas II,4,60,33-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - CERRO LARGO - 2010/1,3,Sim,Não,Cerro Largo,4520,5000386,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2021-08-19
86b00a5c-93ea-4c99-8673-142d7231be46,GCA011,Processamento de alimentos de origem vegetal,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
ed3f8074-b47c-43d3-9a9e-622e6d3a3f9e,GCA012,Análise de alimentos,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
0e614091-abf3-4610-90bc-d767bc5458c0,GCA013,Bioquímica de alimentos,6,90,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
3213ff39-be56-4d61-8d8c-509dbf0e03d5,GCA014,Processamento de alimentos de origem animal,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,8,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
43d2d7e0-4989-4a19-be73-963bc89d3164,GCA015,Embalagem de alimentos,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,9,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
4166fb08-9549-47cb-9dfc-5edf82492549,GCA015,Embalagem de alimentos,3,45,75-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2016,9,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Sim,Sim,2021-08-19
c9498117-773a-4a8f-820a-6277892dfcf4,GCA016,Simulação e controle de processos da indústria de alimentos,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,10,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
79eb37e3-1c9e-47a0-b71c-59d03f1c1cc0,GCA017,Projetos da indústria de alimentos,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,10,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
8d846c46-c37f-440d-b9e7-a0726c92d67f,GCA020,Mecânica dos solos,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,6,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2021-08-19
b935ebc7-9c55-44e8-950e-87052e46e0a6,GCA020,Mecânica dos solos,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,6,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2021-08-19
748fcad6-403e-4091-8323-ebf5b661b9e0,GCA020,Mecânica dos solos,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,6,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2021-08-19
a54b7b54-3693-4b3f-bb9c-f5edab07d745,GCA020,Mecânica dos solos,4,60,58-ENGENHARIA AMBIENTAL E SANITÁRIA - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2021-08-19
fcb2454c-2fc1-48a2-919e-ab9117d2d868,GCA021,Higiene e sanificação da indústria de alimentos,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
f78fc1b7-0c14-4d00-ad8c-0e996c6be022,GCA022,Piscicultura continental I,3,45,92-CIÊNCIAS BIOLÓGICAS - LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2202,1455377,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Sim,Sim,2021-08-19
74e5e9fa-dee8-4af7-9b3d-e71ade9d373b,GCA022,Piscicultura continental I,3,45,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
0264edb8-8110-4f58-a7a1-8947024e2b35,GCA022,Piscicultura continental I,3,45,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
9fe98f8a-aa98-4ad4-879f-44a2e2940425,GCA022,Piscicultura continental I,3,45,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
1628e7e1-030c-48fa-9915-70bea4486ed3,GCA023,Piscicultura continental II,3,45,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
64cfa2fe-a39d-491b-b5b1-e4702eac68ee,GCA023,Piscicultura continental II,3,45,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
890cb30f-e531-4c36-8270-86626792384d,GCA023,Piscicultura continental II,3,45,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
f670399c-056c-4b77-9620-a8e221a8e1de,GCA023,Piscicultura continental II,3,45,92-CIÊNCIAS BIOLÓGICAS - LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2202,1455377,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Sim,Sim,2021-08-19
3a68d407-724d-46a5-9b69-7fa75ab07562,GCA024,Agroecologia,5,75,"25-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/2",7,Sim,Não,Laranjeiras do Sul,2541,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",NOTURNO,Não,Sim,2021-08-19
ed86bc4d-ca89-4bb5-ae30-6bb66a7f1b5b,GCA024,Agroecologia,5,75,"24-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/1",7,Sim,Não,Laranjeiras do Sul,2540,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",INTEGRAL,Não,Sim,2021-08-19
ef6c865f-3ae8-4ce8-8677-cffdba4d0476,GCA025,Agroecologia I,4,60,5-AGRONOMIA - CHAPECÓ - 2010,6,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
bafb0914-98e5-4f0b-93c8-c205e4d26d11,GCA025,Agroecologia I,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
395b0494-f78f-4d98-b573-dbf655565f92,GCA025,Agroecologia I,4,60,36-AGRONOMIA - ERECHIM - 2010,4,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
340711d6-c35a-40e1-8220-cac43476a4bd,GCA026,Agroecologia II,4,60,77-AGRONOMIA - CERRO LARGO - 2017,0,Não,Sim,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
587b8915-efb6-406c-9e82-58c9773f504d,GCA026,Agroecologia II,4,60,36-AGRONOMIA - ERECHIM - 2010,8,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
3bf4573b-8ccc-4b63-afd4-f7610e3c0e44,GCA026,Agroecologia II,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,8,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
92175233-1b65-4572-8ae9-4764aefa7bea,GCA026,Agroecologia II,4,60,32-AGRONOMIA - CERRO LARGO - 2010,8,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
60e40722-bd06-45d5-a3a9-61bdeb752dcf,GCA027,Mecanização,4,60,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
c5729198-6dfd-48b9-81a0-8a4114115817,GCA028,Mecanização e máquinas agrícolas,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
aead1ebc-90cc-4b44-93c6-66912a8d20cf,GCA029,Tecnologia pós despesca,4,60,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,8,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
fc5a7de9-45b7-44ef-94e6-1c52075b620a,GCA030,Aquicultura em lagos e reservatórios,3,45,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,8,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
ca96d82a-7f03-485b-9e1b-55c19e8082d0,GCA031,Patologia de organismos aquáticos cultiváveis,4,60,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,8,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
83b2f1f5-8b11-45e4-baf9-f154ed0f37d7,GCA032,Maricultura,4,60,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
002ce8e6-5f92-4a59-8692-480a833c84e2,GCA033,Introdução ao trabalho de conclusão de curso,2,30,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,9,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2021-08-19
9d3e4d9e-419e-41a0-b764-c43730c340f6,GCA034,Experimentação agrícola,3,45,5-AGRONOMIA - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
060e9dd2-c90e-4035-a7b6-5832026e61ca,GCA034,Experimentação agrícola,3,45,36-AGRONOMIA - ERECHIM - 2010,3,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
dc4f9d62-9610-4b9e-85f3-37a51e324789,GCA034,Experimentação agrícola,3,45,32-AGRONOMIA - CERRO LARGO - 2010,4,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
c1fa9a97-0007-444c-be56-b13b33811a2e,GCA035,Fundamentos de zootecnia,2,30,36-AGRONOMIA - ERECHIM - 2010,4,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
79c610f8-5c28-4004-b4a7-9736db1fa381,GCA036,Bromatologia,2,30,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,4,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
145ad602-3cac-4c56-96d2-99028aecbe9a,GCA037,Química e fertilidade do solo,3,45,5-AGRONOMIA - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
6a941510-575d-4176-81c7-7bb8ea0400bb,GCA037,Química e fertilidade do solo,3,45,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,4,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
5b6aa6c6-fbc0-4bcc-8df7-a91389682e80,GCA037,Química e fertilidade do solo,3,45,36-AGRONOMIA - ERECHIM - 2010,6,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
4d3e0af8-6c9f-48e4-a7af-060be1740304,GCA037,Química e fertilidade do solo,3,45,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,5,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
21c9bcd7-387d-4fe1-94d8-1ef1c902c9bf,GCA038,Entomologia agrícola,4,60,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,4,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
f93f9206-5eab-46d2-ae58-e6bc35766617,GCA038,Entomologia agrícola,4,60,92-CIÊNCIAS BIOLÓGICAS - LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2202,1455377,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Sim,Sim,2021-08-19
e7ba4bec-fd41-4bab-8ad5-6520e153bebf,GCA038,Entomologia agrícola,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,4,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
14136cfc-6a97-4337-a2e9-43bc0f13a8a5,GCA038,Entomologia agrícola,4,60,5-AGRONOMIA - CHAPECÓ - 2010,5,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
0b169c54-7b84-4394-aada-e21b77ff081d,GCA039,Saúde de plantas,5,75,36-AGRONOMIA - ERECHIM - 2010,5,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
471f9d20-b239-46bb-8704-09f5f286fb63,GCA039,Saúde de plantas,5,75,5-AGRONOMIA - CHAPECÓ - 2010,5,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
90d4242b-872e-44c2-9d6a-bccb79f7f5cf,GCA039,Saúde de plantas,5,75,32-AGRONOMIA - CERRO LARGO - 2010,5,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
1030582e-9acc-4462-a0d2-276fc94de723,GCA039,Saúde de plantas,5,75,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,5,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
9360d83a-0144-4335-a430-e83a0c0879e5,GCA040,Forragicultura,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,5,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
192b26cc-ca11-4382-bd83-b98124090a0d,GCA041,Culturas de verão,3,45,5-AGRONOMIA - CHAPECÓ - 2010,7,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
c2347344-a4b8-49cf-953f-68d42f7e67ba,GCA042,Culturas de inverno,3,45,32-AGRONOMIA - CERRO LARGO - 2010,7,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
a8061d2d-4844-49a8-b565-d4e97dde2be2,GCA042,Culturas de inverno,3,45,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
f51a4d45-21b0-4a51-8d51-9e27af92ac55,GCA043,Manejo de plantas espontâneas,3,45,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
31ac14e2-5176-401b-8e62-44171c983bcb,GCA044,Levantamento e classificação de solos,3,45,77-AGRONOMIA - CERRO LARGO - 2017,6,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
afdc0f24-12de-4c4d-8e16-481815388950,GCA044,Levantamento e classificação de solos,3,45,32-AGRONOMIA - CERRO LARGO - 2010,6,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
520d2f1b-078f-4e49-944c-6110d1fc81c6,GCA045,Propagação de plantas,2,30,36-AGRONOMIA - ERECHIM - 2010,6,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
975c4915-d547-495a-b586-1d827aeb94e5,GCA045,Propagação de plantas,2,30,5-AGRONOMIA - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
74c91dc1-b798-449b-ae1e-9578c4fea888,GCA045,Propagação de plantas,2,30,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
46212d6a-ec02-45bf-acaf-dd5d3018a956,GCA046,Bovinocultura de leite,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,7,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
49922c04-c8f4-4d52-9777-a51cd05f3c02,GCA047,Bovinocultura de corte,2,30,28-MEDICINA VETERINÁRIA - REALEZA - 2010,9,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
b3f2c9ef-0fdf-41a2-821c-f94b9a3bfac4,GCA048,Manejo e conservação de solo e da água,4,60,36-AGRONOMIA - ERECHIM - 2010,7,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
45991f7d-076a-451a-98a1-072fe694e276,GCA048,Manejo e conservação de solo e da água,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
78e92f75-7ac8-4b67-b81e-a6d0e254e103,GCA049,Fruticultura,4,60,36-AGRONOMIA - ERECHIM - 2010,7,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
d19b985a-58fc-45fd-b335-dfb69dbce76e,GCA049,Fruticultura,4,60,32-AGRONOMIA - CERRO LARGO - 2010,7,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
359d1636-31e1-4880-85ea-6cd74a60eefa,GCA049,Fruticultura,4,60,77-AGRONOMIA - CERRO LARGO - 2017,7,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
1e599f44-efad-4e76-8244-e2ba357272ab,GCA050,Suinocultura,3,45,5-AGRONOMIA - CHAPECÓ - 2010,7,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
20a28d51-8fb2-4a0b-9e19-b62a04360cd8,GCA051,Suinocultura,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,9,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
86c7713c-9891-45d8-8e26-93fecf3aaecc,GCA052,Avicultura,2,30,32-AGRONOMIA - CERRO LARGO - 2010,8,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
e5e4dfac-5866-440f-9ccd-c43b0c25ed6a,GCA052,Avicultura,2,30,77-AGRONOMIA - CERRO LARGO - 2017,8,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
a66eaf08-c19e-4f74-9546-44d949d5e41c,GCA053,Avicultura,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,10,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2021-08-19
